transaction_id,amount,hour,distance_from_home_km,num_transactions_24h,is_online,merchant_category,is_fraud
101783,173.83,23,1.1,6,0,grocery,0
101784,2.44,22,10.9,3,0,restaurant,0
101785,78.2,22,27.7,3,1,online_retail,0
101786,116.02,2,13.3,5,1,grocery,0
101787,34.25,3,40.5,0,0,grocery,0
101788,15.51,8,4.8,5,0,restaurant,0
101789,137.74,5,2.6,1,0,grocery,0
101790,1.0,20,7.8,2,1,restaurant,0
101791,13.08,21,2.5,0,0,restaurant,0
101792,5.86,14,28.2,3,1,grocery,0
101793,1.0,20,28.4,2,0,grocery,0
101794,28.85,13,4.5,9,1,restaurant,0
101795,1.93,20,16.8,6,1,online_retail,0
101796,2.63,11,17.5,4,0,grocery,0
101797,98.17,21,20.4,2,0,restaurant,0
101798,41.92,0,2.7,6,0,restaurant,0
101799,144.46,19,34.9,6,0,restaurant,0
101800,4.45,15,33.3,1,1,restaurant,0
101801,11.12,12,0.4,2,0,restaurant,0
101802,289.14,13,9.6,3,0,electronics,0
101803,124.57,2,5.9,1,1,restaurant,0
101804,95.95,19,14.4,6,1,online_retail,0
101805,42.71,14,11.7,1,1,electronics,0
101806,16.2,13,2.5,5,0,electronics,0
101807,127.45,19,18.0,2,0,restaurant,0
101808,34.63,14,91.7,3,0,grocery,1
101809,85.61,21,46.0,3,1,grocery,0
101810,56.77,14,12.2,1,0,grocery,0
101811,6.48,1,5.1,3,0,electronics,0
101812,23.0,4,14.9,4,0,online_retail,0
101813,73.01,1,11.6,2,1,grocery,0
101814,46.49,10,3.2,3,1,grocery,0
101815,104.45,5,4.9,2,0,travel,0
101816,54.1,18,35.0,3,1,grocery,1
101817,43.4,18,74.6,3,0,grocery,0
101818,100.73,3,35.5,3,0,travel,0
101819,31.99,11,18.8,1,1,grocery,0
101820,23.99,20,13.0,1,0,online_retail,0
101821,45.19,14,1.5,7,1,grocery,0
101822,9.23,21,22.1,3,0,grocery,0
101823,68.71,16,18.1,4,1,restaurant,0
101824,23.01,7,15.7,3,0,grocery,0
101825,56.25,9,19.2,5,0,restaurant,0
101826,26.79,7,62.6,8,0,grocery,0
101827,27.59,4,13.2,3,0,electronics,1
101828,3.2,22,25.8,6,1,restaurant,0
101829,1.5,17,35.5,4,0,online_retail,0
101830,1.0,6,15.2,2,1,restaurant,0
101831,32.04,21,33.7,3,0,travel,0
101832,162.3,16,4.0,4,0,grocery,0
101833,12.44,17,14.8,2,1,online_retail,0
101834,317.9,16,84.0,2,1,grocery,0
101835,26.38,15,5.6,5,0,electronics,0
101836,25.85,23,5.0,5,1,online_retail,0
101837,192.48,16,31.2,3,0,grocery,0
101838,63.87,6,9.5,5,1,online_retail,0
101839,296.65,23,29.7,3,1,restaurant,0
101840,50.16,17,4.2,2,0,online_retail,0
101841,15.59,12,58.0,7,0,online_retail,0
101842,15.15,22,0.9,0,0,restaurant,0
101843,92.31,6,5.5,3,1,restaurant,1
101844,47.04,22,1.6,5,0,grocery,0
101845,125.46,2,6.9,0,0,grocery,0
101846,86.87,10,75.8,3,0,restaurant,0
101847,5.76,14,11.3,2,1,online_retail,0
101848,67.64,11,21.8,2,1,grocery,0
101849,144.96,14,15.5,2,0,grocery,0
101850,2.05,18,6.9,4,0,online_retail,0
101851,21.04,21,16.5,5,0,online_retail,0
101852,247.45,16,15.8,3,0,travel,0
101853,8.82,23,25.0,2,1,grocery,0
101854,54.74,11,6.9,8,1,grocery,0
101855,60.74,14,5.5,3,1,restaurant,0
101856,69.23,18,31.7,0,0,grocery,0
101857,185.3,23,0.5,3,0,online_retail,1
101858,3.21,6,18.3,0,0,electronics,0
101859,108.43,2,37.8,3,1,grocery,1
101860,101.73,13,0.3,4,0,online_retail,0
101861,5.21,19,2.2,5,0,electronics,0
101862,18.87,14,36.1,5,0,grocery,0
101863,3.03,18,17.8,5,0,grocery,0
101864,64.88,20,6.4,5,1,electronics,0
101865,34.58,20,8.1,3,1,restaurant,0
101866,132.85,22,126.2,7,0,online_retail,0
101867,93.41,15,2.0,1,0,grocery,0
101868,1.0,1,3.7,3,1,electronics,0
101869,25.75,1,36.2,3,0,online_retail,0
101870,19.51,2,2.7,6,0,electronics,1
101871,4.49,14,38.5,3,0,grocery,0
101872,13.25,11,0.5,5,1,restaurant,0
101873,63.23,20,3.5,5,1,grocery,0
101874,1.0,9,78.5,4,0,grocery,0
101875,137.78,1,2.8,7,0,online_retail,1
101876,27.96,1,5.9,4,0,online_retail,0
101877,23.25,4,3.6,1,0,grocery,0
101878,61.36,4,21.3,1,0,travel,0
101879,2.84,6,14.0,3,1,electronics,0
101880,46.96,17,11.9,7,1,restaurant,0
101881,37.43,11,7.3,4,0,electronics,0
101882,76.88,3,14.5,2,0,online_retail,0
101883,113.04,10,2.2,2,1,electronics,0
101884,14.5,18,25.2,1,1,restaurant,0
101885,126.87,8,3.3,4,0,travel,0
101886,64.34,16,42.6,4,0,restaurant,0
101887,11.43,19,13.5,6,0,online_retail,0
101888,156.34,0,0.4,5,0,restaurant,0
101889,69.12,16,15.1,7,0,restaurant,0
101890,38.53,13,8.2,2,0,online_retail,0
101891,26.85,12,12.5,1,0,travel,0
101892,25.41,5,26.3,2,0,electronics,0
101893,13.67,17,13.7,5,0,online_retail,0
101894,31.55,0,4.3,2,1,electronics,0
101895,106.69,11,6.8,5,1,grocery,0
101896,56.66,6,24.0,3,0,grocery,0
101897,26.16,15,12.6,5,0,online_retail,0
101898,3.64,22,35.2,4,1,grocery,0
101899,6.95,17,1.0,2,0,restaurant,0
101900,13.18,22,3.5,3,0,electronics,0
101901,27.49,18,3.0,2,0,online_retail,0
101902,1.0,17,28.3,1,1,restaurant,0
101903,18.93,22,27.2,8,0,restaurant,0
101904,102.26,3,3.8,6,1,grocery,0
101905,7.32,17,12.1,9,1,restaurant,0
101906,169.26,6,57.0,4,0,online_retail,0
101907,61.37,13,6.1,3,0,restaurant,0
101908,8.93,2,1.8,4,0,travel,0
101909,46.87,15,11.4,4,0,travel,0
101910,95.02,21,9.1,5,0,restaurant,0
101911,31.15,22,4.7,4,0,online_retail,0
101912,95.34,2,4.8,2,0,grocery,0
101913,41.15,5,6.4,5,1,electronics,0
101914,78.88,13,30.0,5,1,grocery,0
101915,18.19,14,4.9,2,0,grocery,0
101916,7.3,13,12.4,8,0,online_retail,0
101917,81.55,5,16.2,5,0,restaurant,0
101918,116.85,23,9.2,2,0,online_retail,0
101919,98.68,11,0.4,2,0,restaurant,0
101920,54.94,21,13.0,2,0,travel,0
101921,68.83,19,7.3,6,0,grocery,0
101922,42.38,1,12.2,3,1,online_retail,0
101923,222.28,20,15.2,4,1,online_retail,0
101924,53.92,22,3.1,4,1,electronics,0
101925,31.73,15,3.8,4,0,grocery,0
101926,129.46,10,27.3,6,0,grocery,0
101927,104.5,4,13.9,7,0,online_retail,0
101928,89.78,17,75.6,4,0,online_retail,0
101929,23.85,8,15.7,2,1,restaurant,0
101930,64.42,19,19.8,2,1,online_retail,0
101931,38.02,19,0.4,4,1,electronics,0
101932,66.81,0,38.8,1,0,restaurant,0
101933,92.24,13,34.4,2,0,online_retail,0
101934,120.94,3,15.8,0,1,restaurant,1
101935,41.1,9,12.2,2,0,travel,0
101936,8.67,6,29.3,6,1,online_retail,0
101937,53.62,7,4.7,1,1,electronics,0
101938,15.64,14,124.0,5,1,restaurant,1
101939,34.1,18,12.8,2,1,grocery,0
101940,101.05,14,28.5,4,1,restaurant,0
101941,11.32,0,30.9,0,0,online_retail,0
101942,50.62,17,31.4,1,0,online_retail,0
101943,70.35,19,27.6,6,0,restaurant,0
101944,110.46,7,15.4,7,0,restaurant,0
101945,1.58,5,5.8,1,1,online_retail,1
101946,35.44,15,16.9,4,1,online_retail,0
101947,186.02,19,0.4,6,0,travel,0
101948,52.27,8,5.0,2,0,restaurant,0
101949,22.35,14,20.8,2,0,grocery,0
101950,54.23,15,0.8,4,0,online_retail,0
101951,121.0,16,36.6,2,1,online_retail,0
101952,23.9,16,37.1,3,0,restaurant,0
101953,60.47,1,13.0,2,0,restaurant,0
101954,47.68,11,7.6,2,0,grocery,0
101955,49.68,22,25.1,3,1,restaurant,0
101956,76.2,12,23.0,3,0,restaurant,0
101957,22.94,2,5.5,1,1,grocery,0
101958,14.71,3,13.9,3,1,grocery,0
101959,13.97,2,27.6,2,1,travel,0
101960,14.37,1,20.8,1,0,restaurant,0
101961,1.28,4,5.4,3,0,restaurant,0
101962,3.03,15,4.8,2,0,grocery,0
101963,12.4,19,29.2,1,1,grocery,0
101964,33.97,19,29.7,3,0,grocery,0
101965,197.95,13,47.9,2,1,restaurant,0
101966,122.62,18,21.9,2,1,restaurant,0
101967,66.27,18,29.2,4,1,grocery,1
101968,5.62,8,20.9,2,0,online_retail,0
101969,35.93,3,46.7,0,1,online_retail,0
101970,14.7,17,4.5,0,0,electronics,0
101971,7.35,11,34.4,6,0,restaurant,0
101972,140.96,16,2.2,2,0,online_retail,0
101973,65.36,22,0.2,3,0,electronics,0
101974,2.47,6,25.1,3,0,grocery,0
101975,9.73,11,17.3,3,1,online_retail,0
101976,379.59,16,1.0,3,0,grocery,0
101977,22.71,13,17.8,2,0,grocery,0
101978,48.63,9,11.1,2,0,grocery,0
101979,107.9,6,0.0,2,1,restaurant,0
101980,4.6,14,8.2,1,0,online_retail,0
101981,69.93,18,14.1,0,0,electronics,0
101982,2.08,23,93.1,2,1,electronics,0
101983,43.19,16,8.8,3,1,restaurant,0
101984,8.8,18,13.9,4,0,restaurant,0
101985,255.4,13,2.0,1,0,online_retail,0
101986,58.15,23,3.2,6,0,restaurant,0
101987,1.0,16,6.4,5,1,electronics,0
101988,32.97,13,8.7,2,0,grocery,0
101989,1.09,1,45.2,1,0,online_retail,0
101990,8.98,8,6.1,4,0,grocery,0
101991,11.35,7,17.3,3,1,online_retail,0
101992,21.61,20,0.1,3,0,electronics,0
101993,282.79,17,1.0,2,1,grocery,0
101994,158.34,4,8.2,4,0,online_retail,0
101995,55.28,12,20.0,2,1,grocery,0
101996,22.46,0,63.6,2,0,grocery,0
101997,90.02,15,15.8,1,1,travel,1
101998,49.86,21,9.2,3,1,grocery,0
101999,72.34,17,72.4,4,1,online_retail,0
102000,51.02,5,5.0,4,1,online_retail,1
